"","name","value"
"408","Mean_IAT",0.278756543706021
"409","Ref_Country",0.752278712335451
"410","Victories",0.337124768144157
"411","Skin_Tone",0.0273643433469063
"412","Position",0.0273643433469063
"413","Yellow_Cards",0.0387819189872342
"414","Height",0.0186600678708348
"415","Weight",0.0186600678708348
"416","Club",0.286619964489105
"417","Age",0.286619964489105
"418","Mean_IAT",0.278770213599672
"419","Ref_Country",0.752266145320404
"420","Victories",0.337329203791417
"421","Skin_Tone",0.0387819189872342
"422","Position",0.0444559063531852
"423","Yellow_Cards",0.0444559063531852
"424","Height",0.0259585848449461
"425","Weight",0.0259585848449461
"426","Club",0.316591364290119
"427","Age",0.316591364290119
"428","Mean_IAT",0.284465049861231
"429","Ref_Country",0.75417184472833
"430","Victories",0.341663616033841
"431","Skin_Tone",0.0465187801753383
"432","Position",0.0465187801753383
"433","Yellow_Cards",0.0465187801753383
"434","Height",0.0273959867336289
"435","Weight",0.0273959867336289
"436","Club",0.31669596814177
"437","Age",0.31669596814177
"438","Mean_IAT",0.28449930331885
"439","Ref_Country",0.754153215598701
"440","Victories",0.341889261559342
"441","Skin_Tone",0.0186600678708348
"442","Position",0.0259585848449461
"443","Yellow_Cards",0.037507363938621
"444","Height",0.037507363938621
"445","Weight",0.037507363938621
"446","Club",0.335683316002303
"447","Age",0.335683316002303
"448","Mean_IAT",0.332305651925987
"449","Ref_Country",0.761951745281076
"450","Victories",0.34414721259834
"451","Skin_Tone",0.0273959867336289
"452","Position",0.0273959867336289
"453","Yellow_Cards",0.0394282470383782
"454","Height",0.0394282470383782
"455","Weight",0.0394282470383782
"456","Club",0.335961378614442
"457","Age",0.335961378614442
"458","Mean_IAT",0.332433049104261
"459","Ref_Country",0.761985514152133
"460","Victories",0.344415177484347
"461","Skin_Tone",0.0394282470383782
"462","Position",0.0445160747399599
"463","Yellow_Cards",0.0445160747399599
"464","Height",0.0445160747399599
"465","Weight",0.0445160747399599
"466","Club",0.339080435251987
"467","Age",0.339080435251987
"468","Mean_IAT",0.336703923830708
"469","Ref_Country",0.763202079217601
"470","Victories",0.348093741091105
"471","Skin_Tone",0.0466308365352031
"472","Position",0.0466308365352031
"473","Yellow_Cards",0.0466308365352031
"474","Height",0.0466308365352031
"475","Weight",0.0466308365352031
"476","Club",0.339338046399297
"477","Age",0.339338046399297
"478","Mean_IAT",0.336880467873951
"479","Ref_Country",0.763228554290001
"480","Victories",0.348397314906279
"481","Skin_Tone",0.283738014074817
"482","Position",0.290020713941675
"483","Yellow_Cards",0.331276773999246
"484","Height",0.28647229054667
"485","Weight",0.28647229054667
"486","Club",0.311981475585025
"487","Age",0.311981475585025
"488","Mean_IAT",0.279524446167763
"489","Ref_Country",0.752399129352231
"490","Victories",0.337285167161433
"491","Skin_Tone",0.290136961235984
"492","Position",0.290136961235984
"493","Yellow_Cards",0.33151714759092
"494","Height",0.286619964489105
"495","Weight",0.286619964489105
"496","Club",0.312036756391942
"497","Age",0.312036756391942
"498","Mean_IAT",0.279521903616244
"499","Ref_Country",0.752383825667577
"500","Victories",0.337369220296977
"501","Skin_Tone",0.33151714759092
"502","Position",0.337460008180838
"503","Yellow_Cards",0.337460008180838
"504","Height",0.316591364290119
"505","Weight",0.316591364290119
"506","Club",0.316684531971462
"507","Age",0.316684531971462
"508","Mean_IAT",0.285055039084766
"509","Ref_Country",0.75429110366563
"510","Victories",0.341907113887539
"511","Skin_Tone",0.33770983401381
"512","Position",0.33770983401381
"513","Yellow_Cards",0.33770983401381
"514","Height",0.31669596814177
"515","Weight",0.31669596814177
"516","Club",0.316739750687543
"517","Age",0.316739750687543
"518","Mean_IAT",0.285061204754345
"519","Ref_Country",0.754268739720489
"520","Victories",0.342041451313481
"521","Skin_Tone",0.286619964489105
"522","Position",0.316591364290119
"523","Yellow_Cards",0.335683316002303
"524","Height",0.335683316002303
"525","Weight",0.335683316002303
"526","Club",0.335452823881654
"527","Age",0.335452823881654
"528","Mean_IAT",0.332618506799912
"529","Ref_Country",0.761893427651863
"530","Victories",0.344104505077692
"531","Skin_Tone",0.31669596814177
"532","Position",0.31669596814177
"533","Yellow_Cards",0.335961378614442
"534","Height",0.335961378614442
"535","Weight",0.335961378614442
"536","Club",0.335579453213081
"537","Age",0.335579453213081
"538","Mean_IAT",0.332649669573577
"539","Ref_Country",0.761895443523143
"540","Victories",0.344214269484384
"541","Skin_Tone",0.335961378614442
"542","Position",0.339080435251987
"543","Yellow_Cards",0.339080435251987
"544","Height",0.339080435251987
"545","Weight",0.339080435251987
"546","Club",0.339020157961993
"547","Age",0.339020157961993
"548","Mean_IAT",0.336956113311114
"549","Ref_Country",0.76316948736659
"550","Victories",0.3481704231994
"551","Skin_Tone",0.339338046399297
"552","Position",0.339338046399297
"553","Yellow_Cards",0.339338046399297
"554","Height",0.339338046399297
"555","Weight",0.339338046399297
"556","Club",0.339183747634198
"557","Age",0.339183747634198
"558","Mean_IAT",0.337054741616957
"559","Ref_Country",0.763174296257035
"560","Victories",0.348360535431434
"561","Skin_Tone",0.312036756391942
"562","Position",0.316684531971462
"563","Yellow_Cards",0.335452823881654
"564","Height",0.312326756242185
"565","Weight",0.312326756242185
"566","Club",0.312326756242185
"567","Age",0.312326756242185
"568","Mean_IAT",0.279724495890214
"569","Ref_Country",0.752519918681263
"570","Victories",0.337714817760415
"571","Skin_Tone",0.316739750687543
"572","Position",0.316739750687543
"573","Yellow_Cards",0.335579453213081
"574","Height",0.312417539863436
"575","Weight",0.312417539863436
"576","Club",0.312417539863436
"577","Age",0.312417539863436
"578","Mean_IAT",0.279723272906251
"579","Ref_Country",0.752505620908469
"580","Victories",0.337850491875254
"581","Skin_Tone",0.335579453213081
"582","Position",0.339020157961993
"583","Yellow_Cards",0.339020157961993
"584","Height",0.316824238474269
"585","Weight",0.316824238474269
"586","Club",0.316824238474269
"587","Age",0.316824238474269
"588","Mean_IAT",0.285078279741774
"589","Ref_Country",0.7543300139138
"590","Victories",0.342052154473731
"591","Skin_Tone",0.339183747634198
"592","Position",0.339183747634198
"593","Yellow_Cards",0.339183747634198
"594","Height",0.316897095621683
"595","Weight",0.316897095621683
"596","Club",0.316897095621683
"597","Age",0.316897095621683
"598","Mean_IAT",0.285087628316741
"599","Ref_Country",0.754310684051897
"600","Victories",0.342215989244641
"601","Skin_Tone",0.312417539863436
"602","Position",0.316824238474269
"603","Yellow_Cards",0.336113643101483
"604","Height",0.336113643101483
"605","Weight",0.336113643101483
"606","Club",0.336113643101483
"607","Age",0.336113643101483
"608","Mean_IAT",0.333125652650534
"609","Ref_Country",0.762140742143032
"610","Victories",0.344752613102685
"611","Skin_Tone",0.316897095621683
"612","Position",0.316897095621683
"613","Yellow_Cards",0.336317558284527
"614","Height",0.336317558284527
"615","Weight",0.336317558284527
"616","Club",0.336317558284527
"617","Age",0.336317558284527
"618","Mean_IAT",0.333191389557435
"619","Ref_Country",0.762157231466992
"620","Victories",0.344936037324912
"621","Skin_Tone",0.336317558284527
"622","Position",0.339287583966704
"623","Yellow_Cards",0.339287583966704
"624","Height",0.339287583966704
"625","Weight",0.339287583966704
"626","Club",0.339287583966704
"627","Age",0.339287583966704
"628","Mean_IAT",0.337097905707865
"629","Ref_Country",0.763277861062585
"630","Victories",0.348411595477803
"631","Skin_Tone",0.339495300132719
"632","Position",0.339495300132719
"633","Yellow_Cards",0.339495300132719
"634","Height",0.339495300132719
"635","Weight",0.339495300132719
"636","Club",0.339495300132719
"637","Age",0.339495300132719
"638","Mean_IAT",0.337220230959844
"639","Ref_Country",0.763294154247265
"640","Victories",0.348647739400337
"641","Skin_Tone",0.000804359777004736
"642","Position",0.0118939690001574
"643","Yellow_Cards",0.0240472068215256
"644","Height",0.00234024837611785
"645","Weight",0.00234024837611785
"646","Club",0.275043030955915
"647","Age",0.0161352404322968
"648","Mean_IAT",0.0161352404322968
"649","Ref_Country",0.712859953811569
"650","Victories",0.0406213167284826
"651","Skin_Tone",0.0130495571909407
"652","Position",0.0130495571909407
"653","Yellow_Cards",0.0253720031492651
"654","Height",0.00320027587480985
"655","Weight",0.00320027587480985
"656","Club",0.275045984356926
"657","Age",0.017430523919469
"658","Mean_IAT",0.017430523919469
"659","Ref_Country",0.712979899757049
"660","Victories",0.0424723892748607
"661","Skin_Tone",0.0253720031492651
"662","Position",0.0358942366697013
"663","Yellow_Cards",0.0358942366697013
"664","Height",0.0121665003334846
"665","Weight",0.0121665003334846
"666","Club",0.28323575541112
"667","Age",0.0257407274660609
"668","Mean_IAT",0.0257407274660609
"669","Ref_Country",0.715552418297914
"670","Victories",0.0502821095348058
"671","Skin_Tone",0.0378674875664476
"672","Position",0.0378674875664476
"673","Yellow_Cards",0.0378674875664476
"674","Height",0.0133470791620435
"675","Weight",0.0133470791620435
"676","Club",0.283270028332395
"677","Age",0.0272092060675221
"678","Mean_IAT",0.0272092060675221
"679","Ref_Country",0.715678155292926
"680","Victories",0.0523703886676382
"681","Skin_Tone",0.00320027587480985
"682","Position",0.0121665003334846
"683","Yellow_Cards",0.0272939550725206
"684","Height",0.0272939550725206
"685","Weight",0.0272939550725206
"686","Club",0.327381855470267
"687","Age",0.0351786982605361
"688","Mean_IAT",0.0351786982605361
"689","Ref_Country",0.722596140912837
"690","Victories",0.0453371365910095
"691","Skin_Tone",0.0133470791620435
"692","Position",0.0133470791620435
"693","Yellow_Cards",0.0288424394086755
"694","Height",0.0288424394086755
"695","Weight",0.0288424394086755
"696","Club",0.327481818817944
"697","Age",0.036981810399066
"698","Mean_IAT",0.036981810399066
"699","Ref_Country",0.722809226756672
"700","Victories",0.0473494409740246
"701","Skin_Tone",0.0288424394086755
"702","Position",0.0362532500489173
"703","Yellow_Cards",0.0362532500489173
"704","Height",0.0362532500489173
"705","Weight",0.0362532500489173
"706","Club",0.335124903087963
"707","Age",0.0441614388962641
"708","Mean_IAT",0.0441614388962641
"709","Ref_Country",0.724910977015925
"710","Victories",0.0546320223623665
"711","Skin_Tone",0.0382756410955248
"712","Position",0.0382756410955248
"713","Yellow_Cards",0.0382756410955248
"714","Height",0.0382756410955248
"715","Weight",0.0382756410955248
"716","Club",0.33530010380493
"717","Age",0.0462766843954485
"718","Mean_IAT",0.0462766843954485
"719","Ref_Country",0.725136288234548
"720","Victories",0.0569609376995114
"721","Skin_Tone",0.00375283899024151
"722","Position",0.0126739293724957
"723","Yellow_Cards",0.0276447473519923
"724","Height",0.00307812874607167
"725","Weight",0.00307812874607167
"726","Club",0.278756543706021
"727","Age",0.0173351430917067
"728","Mean_IAT",0.0173351430917067
"729","Ref_Country",0.71363359134168
"730","Victories",0.0421112819253967
"731","Skin_Tone",0.0137921816688756
"732","Position",0.0137921816688756
"733","Yellow_Cards",0.0289751982945172
"734","Height",0.00386135701629851
"735","Weight",0.00386135701629851
"736","Club",0.278770213599672
"737","Age",0.0187434172358112
"738","Mean_IAT",0.0187434172358112
"739","Ref_Country",0.713781563576277
"740","Victories",0.0441198940017845
"741","Skin_Tone",0.0289751982945172
"742","Position",0.0365465590078201
"743","Yellow_Cards",0.0365465590078201
"744","Height",0.0127069762840244
"745","Weight",0.0127069762840244
"746","Club",0.284465049861231
"747","Age",0.0259644388366606
"748","Mean_IAT",0.0259644388366606
"749","Ref_Country",0.715912304768831
"750","Victories",0.05055390284547
"751","Skin_Tone",0.0384757649514744
"752","Position",0.0384757649514744
"753","Yellow_Cards",0.0384757649514744
"754","Height",0.0138074861992487
"755","Weight",0.0138074861992487
"756","Club",0.28449930331885
"757","Age",0.0274539959786894
"758","Mean_IAT",0.0274539959786894
"759","Ref_Country",0.716047678291714
"760","Victories",0.0526762693018514
"761","Skin_Tone",0.00386135701629851
"762","Position",0.0127069762840244
"763","Yellow_Cards",0.0279209725098385
"764","Height",0.0279209725098385
"765","Weight",0.0279209725098385
"766","Club",0.332305651925987
"767","Age",0.0374379904348344
"768","Mean_IAT",0.0374379904348344
"769","Ref_Country",0.723951057673674
"770","Victories",0.0475047224823982
"771","Skin_Tone",0.0138074861992487
"772","Position",0.0138074861992487
"773","Yellow_Cards",0.0293636518008771
"774","Height",0.0293636518008771
"775","Weight",0.0293636518008771
"776","Club",0.332433049104261
"777","Age",0.0394258571120395
"778","Mean_IAT",0.0394258571120395
"779","Ref_Country",0.724202029932178
"780","Victories",0.0497162719614528
"781","Skin_Tone",0.0293636518008771
"782","Position",0.0365459910336965
"783","Yellow_Cards",0.0365459910336965
"784","Height",0.0365459910336965
"785","Weight",0.0365459910336965
"786","Club",0.336703923830708
"787","Age",0.0445025373511763
"788","Mean_IAT",0.0445025373511763
"789","Ref_Country",0.725392100502715
"790","Victories",0.0549977426514773
"791","Skin_Tone",0.0384854857698323
"792","Position",0.0384854857698323
"793","Yellow_Cards",0.0384854857698323
"794","Height",0.0384854857698323
"795","Weight",0.0384854857698323
"796","Club",0.336880467873951
"797","Age",0.0466608554002282
"798","Mean_IAT",0.0466608554002282
"799","Ref_Country",0.725632666635074
"800","Victories",0.0573733654412646
"801","Skin_Tone",0.275045984356926
"802","Position",0.28323575541112
"803","Yellow_Cards",0.327381855470267
"804","Height",0.278756543706021
"805","Weight",0.278756543706021
"806","Club",0.279524446167763
"807","Age",0.0171757094292421
"808","Mean_IAT",0.0171757094292421
"809","Ref_Country",0.71362369148563
"810","Victories",0.0418201781447501
"811","Skin_Tone",0.283270028332395
"812","Position",0.283270028332395
"813","Yellow_Cards",0.327481818817944
"814","Height",0.278770213599672
"815","Weight",0.278770213599672
"816","Club",0.279521903616244
"817","Age",0.0184611295399071
"818","Mean_IAT",0.0184611295399071
"819","Ref_Country",0.713724806268113
"820","Victories",0.0436514496404065
"821","Skin_Tone",0.327481818817944
"822","Position",0.335124903087963
"823","Yellow_Cards",0.335124903087963
"824","Height",0.284465049861231
"825","Weight",0.284465049861231
"826","Club",0.285055039084766
"827","Age",0.0260286654040748
"828","Mean_IAT",0.0260286654040748
"829","Ref_Country",0.715962273084878
"830","Victories",0.0505594978494916
"831","Skin_Tone",0.33530010380493
"832","Position",0.33530010380493
"833","Yellow_Cards",0.33530010380493
"834","Height",0.28449930331885
"835","Weight",0.28449930331885
"836","Club",0.285061204754345
"837","Age",0.0274632751371286
"838","Mean_IAT",0.0274632751371286
