"","rownumber","covariates.formula","covariates.rownumber","R2c","R2m","Avrate_OR","Avrate_LCI","Avrate_UCI","R2_first_covariate","Pval_first_covariate","Model Covariates","n"
"33",33,"avrate+club","33",0.403720478846869,0.275062749364388,1.03354901397081,0.819292818427636,1.30383611360117,0.0329985242408967,0.780704697678738,"2",259
"168",168,"height+club+meanIAT","168",0.403788382720881,0.278756543706021,1.02252732716689,1.0127557042175,1.03239323209827,0.0222773344132798,5.43858633525095e-06,"3",260
"169",169,"avrate+height+club+meanIAT","169",0.403883194758972,0.278770213599672,1.04786230899133,0.832213605739373,1.31939133298491,0.046752192716889,0.690866549017664,"4",261
"40",40,"height+club","40",0.403679259282892,0.278775855840234,1.02251589254196,1.0127444722697,1.03238159193077,0.0222661516423542,5.49671542717199e-06,"2",262
"41",41,"avrate+height+club","41",0.40376603325917,0.278790197443717,1.04707543432139,0.83166469292184,1.31828004061051,0.0460009773555178,0.695468522827326,"3",263
"177",177,"avrate+weight+club+meanIAT","177",0.404013049656084,0.279521903616244,1.01070079449544,0.802702805053641,1.27259564755782,0.0106439461825101,0.927858089936929,"4",264
"176",176,"weight+club+meanIAT","176",0.403992296348821,0.279524446167763,1.02413563217428,1.01469584014777,1.03366324329886,0.0238489711413449,4.46888494065826e-07,"3",265
"49",49,"avrate+weight+club","49",0.403906498166811,0.279538447605577,1.01002396341117,0.802239150449236,1.27162630506569,0.00997405672137797,0.932360204525213,"3",266
"48",48,"weight+club","48",0.40388837478334,0.279540774059268,1.02412760240418,1.01468810186619,1.03365491728654,0.023841130576753,4.50510165674704e-07,"2",267
"185",185,"avrate+height+weight+club+meanIAT","185",0.404006268379579,0.279723272906251,1.02140317737159,0.810574350516047,1.28706817589354,0.0211773460270285,0.857516894211791,"5",268
"184",184,"height+weight+club+meanIAT","184",0.403964149268943,0.279724495890214,1.00764031971743,0.992119340058485,1.02340411372325,0.0076112802945946,0.336549524195583,"4",269
"57",57,"avrate+height+weight+club","57",0.403893247331785,0.279740734987106,1.02065755189176,0.810060654186783,1.28600473661999,0.0204470783104256,0.862323519660266,"4",270
"56",56,"height+weight+club","56",0.403855561263314,0.279741618010155,1.00762727879783,0.992106584244416,1.02339078189948,0.00759833817255548,0.337369147522711,"3",271
"162",162,"position+club+meanIAT","162",0.403838331386543,0.28323575541112,1.63187797537593,1.40614333866495,1.89385082821317,0.489731483756263,1.13975209746911e-10,"3",272
"34",34,"position+club","34",0.403765210079545,0.283252067906725,1.63201536384611,1.40626315223988,1.89400834657965,0.489815670618993,1.13112180211486e-10,"2",273
"163",163,"avrate+position+club+meanIAT","163",0.40401233047947,0.283270028332395,1.07931261412221,0.854959281743766,1.3625394143068,0.076324370098766,0.520899793707039,"4",274
"35",35,"avrate+position+club","35",0.403924977830017,0.283288336222337,1.07859279246768,0.854493462968153,1.36146437905119,0.0756572215953846,0.524332367097817,"3",275
"224",224,"club+age+meanIAT","224",0.407823777041499,0.283617444278381,0.928488833388493,0.386733599539669,2.22916114543261,-0.074196924768434,0.86812388087945,"3",276
"96",96,"club+age","96",0.407804931237675,0.283621629789946,0.92847314296662,0.38672875482864,2.22911373009306,-0.0742138237917565,0.868093467622878,"2",277
"225",225,"avrate+club+age+meanIAT","225",0.408088265901802,0.283732716670387,1.09739809097419,0.871050077278095,1.38256410450822,0.0929420060514627,0.430350622257607,"4",278
"97",97,"avrate+club+age","97",0.408051753148602,0.283738014074817,1.0970703971966,0.870878032317555,1.3820115007405,0.0926433517014074,0.431631987612833,"3",279
"170",170,"position+height+club+meanIAT","170",0.403875278651567,0.284465049861231,1.53043378738074,1.30876374174816,1.78964888989664,0.425551216383699,9.79043413706039e-08,"4",280
"42",42,"position+height+club","42",0.403782455225458,0.28448376532912,1.53066923539529,1.30897013816223,1.7899173097066,0.425705048524115,9.68006081848271e-08,"3",281
"171",171,"avrate+position+height+club+meanIAT","171",0.4040400465534,0.28449930331885,1.07610124042841,0.853182160718747,1.3572645244669,0.0733445469309281,0.535728462060327,"5",282
"43",43,"avrate+position+height+club","43",0.403933845452107,0.284519690325826,1.07526259750185,0.852617088386103,1.35604794852862,0.0725649084948242,0.539868652128596,"4",283
"178",178,"position+weight+club+meanIAT","178",0.404083787010192,0.285055039084766,1.50864643700775,1.29111121772788,1.76283347293778,0.411212849488077,2.26619201612678e-07,"4",284
"179",179,"avrate+position+weight+club+meanIAT","179",0.404184993908935,0.285061204754345,1.04717234399501,0.8297149680042,1.32162243699869,0.0460935257871691,0.697926318363954,"5",285
"50",50,"position+weight+club","50",0.403991936589042,0.28507187218223,1.50884893559436,1.291287740988,1.76306568875371,0.411347065824414,2.24477324488738e-07,"3",286
"186",186,"position+height+weight+club+meanIAT","186",0.404071926558059,0.285078279741774,1.50485772012611,1.28584227978179,1.76117770696376,0.40869835560964,3.52622604258263e-07,"5",287
"51",51,"avrate+position+weight+club","51",0.404084298053796,0.285079024979616,1.04640528900296,0.829204644956421,1.32049915001491,0.0453607561833284,0.702354528734963,"4",288
"187",187,"avrate+position+height+weight+club+meanIAT","187",0.404175843474417,0.285087628316741,1.04940567067351,0.831015172591143,1.32518911563066,0.0482239759851554,0.685420430927744,"6",289
"58",58,"position+height+weight+club","58",0.403978997152902,0.285095350404348,1.50508659944577,1.28604267222234,1.76143896369839,0.40885043770539,3.48889674694695e-07,"4",290
"59",59,"avrate+position+height+weight+club","59",0.404073550214931,0.285105732200634,1.0486081931522,0.830485023802767,1.32402043532464,0.0474637545457638,0.689966495568725,"5",291
"232",232,"height+club+age+meanIAT","232",0.40778059989801,0.286465578754287,1.01907789093091,1.00937013476929,1.02887901277321,0.0188981899168588,0.000108958540826414,"4",292
"104",104,"height+club+age","104",0.407722283505545,0.28647229054667,1.01907012950962,1.0093630713035,1.02887054062482,0.0188905737661102,0.000109545321580333,"3",293
"105",105,"avrate+height+club+age","105",0.408004195339515,0.286619964489105,1.10616214332092,0.879560258791808,1.39114367103978,0.100896495719224,0.388309540454244,"4",294
"226",226,"position+club+age+meanIAT","226",0.407769916763695,0.290017413141699,1.56001302358998,1.34491699112842,1.8095099175812,0.444694169681711,4.23557235813827e-09,"4",295
"98",98,"position+club+age","98",0.407749125179457,0.290020713941675,1.56005509395215,1.34495495933802,1.80955643106735,0.444721137273821,4.22519758287902e-09,"3",296
"227",227,"avrate+position+club+age+meanIAT","227",0.408096654829552,0.290131676087638,1.11538661728819,0.884417759728461,1.40667381714219,0.109201086773479,0.356300545599047,"5",297
"99",99,"avrate+position+club+age","99",0.408053086809784,0.290136961235984,1.1149553698251,0.884190730464284,1.40594719427681,0.108814377048286,0.357736947221124,"4",298
"240",240,"weight+club+age+meanIAT","240",0.428981240994226,0.311974215417673,1.01832645117672,1.00885497516192,1.02788684865209,0.0181605456773424,0.000139491308926375,"4",299
"112",112,"weight+club+age","112",0.428933644665071,0.311981475585025,1.01832048699974,1.00884969377941,1.02788018932593,0.0181546888183382,0.000140042342901496,"3",300
"241",241,"avrate+weight+club+age+meanIAT","241",0.429176083660764,0.312028612155737,1.07278986894559,0.852600845863114,1.3498439609771,0.0702626093777159,0.548865012854868,"5",301
"113",113,"avrate+weight+club+age","113",0.429115705863688,0.312036756391942,1.07233253261859,0.85231839740506,1.34914025558189,0.069836212885293,0.551128127624184,"4",302
"233",233,"avrate+height+club+age+meanIAT","233",0.429248871950658,0.312123735739345,1.10672015259535,0.879918409688973,1.39198075943611,0.101400823750847,0.386143868397992,"5",303
"248",248,"height+weight+club+age+meanIAT","248",0.428982953711522,0.312318614409148,1.01134549877985,0.995778717382723,1.02715563211735,0.011281621302409,0.154023048180019,"5",304
"120",120,"height+weight+club+age","120",0.428927702691171,0.312326756242185,1.01133820853948,0.995771818019198,1.02714794046533,0.0112744128195957,0.154278894900062,"4",305
"249",249,"avrate+height+weight+club+age+meanIAT","249",0.429225404412046,0.312408494300251,1.09121006876848,0.866564403611209,1.37409223044424,0.0872872353083295,0.457970837018449,"6",306
"121",121,"avrate+height+weight+club+age","121",0.429154536851035,0.312417539863436,1.09066563507647,0.866217948790586,1.37327046755104,0.0867881842374089,0.460352493305422,"5",307
"234",234,"position+height+club+age+meanIAT","234",0.429009511325067,0.316584651363562,1.46516197366874,1.25337781013545,1.7127314619148,0.381965798588696,1.62537991945447e-06,"5",308
"106",106,"position+height+club+age","106",0.428968663473583,0.316591364290119,1.46526632208801,1.25347200500568,1.71284670584693,0.382037015768432,1.61717094209093e-06,"4",309
"242",242,"position+weight+club+age+meanIAT","242",0.429056932216142,0.316678710238713,1.4665510575334,1.25578986905389,1.71268462770187,0.382913424740255,1.31632418465144e-06,"5",310
"114",114,"position+weight+club+age","114",0.4290190192148,0.316684531971462,1.46664051005905,1.2558706251207,1.71278342109446,0.382974418046427,1.31055182646901e-06,"4",311
"235",235,"avrate+position+height+club+age+meanIAT","235",0.429303551701283,0.316687080095559,1.11258554161219,0.883018587700066,1.4018352553921,0.106686623439072,0.365556232349923,"6",312
"107",107,"avrate+position+height+club+age","107",0.429242178516141,0.31669596814177,1.11201852712631,0.882679501367567,1.40094474014213,0.106176856774408,0.367590908702889,"5",313
"243",243,"avrate+position+weight+club+age+meanIAT","243",0.429288156513043,0.316732250996561,1.08823579650706,0.862957140555983,1.37232441003543,0.0845578496830905,0.474908939285575,"6",314
"115",115,"avrate+position+weight+club+age","115",0.429233893369701,0.316739750687543,1.08773824610484,0.862669408514257,1.37152712309222,0.0841005368648772,0.477065612882484,"5",315
"250",250,"position+height+weight+club+age+meanIAT","250",0.429052040155033,0.316817919273461,1.45245012718572,1.24164792727869,1.69904151218247,0.373251873309842,3.08326485506208e-06,"6",316
"122",122,"position+height+weight+club+age","122",0.429009984655947,0.316824238474269,1.45255669190743,1.24174411356849,1.69915920691714,0.373325239555359,3.0677242479803e-06,"5",317
"251",251,"avrate+position+height+weight+club+age+meanIAT","251",0.429303844760138,0.316888989735862,1.09698381389624,0.869428310880313,1.38409742688491,0.0925644263038738,0.435174284142415,"7",318
"123",123,"avrate+position+height+weight+club+age","123",0.429243820695906,0.316897095621683,1.09643136271284,0.869101546748892,1.38322355729009,0.0920606902114301,0.43742535587569,"6",319
"36",36,"yellowCards+club","36",0.406957838491929,0.327379503026144,1.43720431331168,1.38414060824657,1.49230231805592,0.362699777443703,1.22740220659255e-79,"2",320
"164",164,"yellowCards+club+meanIAT","164",0.406922344357343,0.327381855470267,1.43723062198237,1.38416304191266,1.49233276587815,0.362718082725463,1.22972997318956e-79,"3",321
"165",165,"avrate+yellowCards+club+meanIAT","165",0.407031504449343,0.327481818817944,1.08949890771481,0.871580123608666,1.36190332679582,0.0857178728456395,0.451556464971938,"4",322
"37",37,"avrate+yellowCards+club","37",0.407054584684668,0.327487003442259,1.08945864375008,0.871668379979414,1.36166478411182,0.0856809157560437,0.451471276360944,"3",323
"100",100,"yellowCards+club+age","100",0.410679732957781,0.331276773999246,1.41446304196269,1.3618298580694,1.46913043888951,0.346749983431355,7.93222162560097e-72,"3",324
"228",228,"yellowCards+club+age+meanIAT","228",0.410611271092253,0.331295576541305,1.41450383258247,1.36186675225412,1.46917537202432,0.346778821252084,7.83795192875618e-72,"4",325
"101",101,"avrate+yellowCards+club+age","101",0.410936279063312,0.33151714759092,1.13668509026531,0.909288062974993,1.4209501334529,0.128116210940512,0.260603422614885,"4",326
"229",229,"avrate+yellowCards+club+age+meanIAT","229",0.410888509458432,0.33152550402374,1.13652075185245,0.909033146378842,1.42093764626371,0.127971623582779,0.261431881975642,"5",327
"172",172,"yellowCards+height+club+meanIAT","172",0.407017615035037,0.332305651925987,1.44584166071912,1.39254321215415,1.50118006366011,0.368691616163462,1.73869427437008e-82,"4",328
"44",44,"yellowCards+height+club","44",0.407024380413482,0.332321325970723,1.44583193869305,1.39253844995931,1.50116500912846,0.3686848920117,1.69426426038717e-82,"3",329
"173",173,"avrate+yellowCards+height+club+meanIAT","173",0.407171827031854,0.332433049104261,1.1032555507883,0.885044445942995,1.37526744100215,0.0982654004608194,0.382162571510845,"5",330
"45",45,"avrate+yellowCards+height+club","45",0.407164763739206,0.332456568950506,1.10292438081929,0.884896785121327,1.37467127269406,0.0979651801870783,0.383330485448687,"4",331
"180",180,"yellowCards+weight+club+meanIAT","180",0.407328839071997,0.332618506799912,1.44313088084933,1.38997621340395,1.49831825838282,0.366814976197973,8.40205226065061e-82,"4",332
"52",52,"yellowCards+weight+club","52",0.407338032593357,0.33263182160577,1.44311908409865,1.38996952597647,1.49830097133006,0.366806801749594,8.19639174442838e-82,"3",333
"181",181,"avrate+yellowCards+weight+club+meanIAT","181",0.407417117635937,0.332649669573577,1.05802125526554,0.848427693050604,1.3193923132904,0.0564004232773515,0.6165732192869,"5",334
"53",53,"avrate+yellowCards+weight+club","53",0.407418091237948,0.332667097900673,1.05778640229039,0.848351650429368,1.31892484950567,0.0561784248596034,0.617750354398114,"4",335
"672",672,"club+meanIAT+victories","672",0.419999686282755,0.333034493923436,1.06130545558069,0.44005796711157,2.55959294962557,0.0594997122423145,0.894614775436599,"3",336
"188",188,"yellowCards+height+weight+club+meanIAT","188",0.407255849994472,0.333125652650534,1.44517045868697,1.39191373182968,1.5004648685491,0.368227279096386,2.45953418174548e-82,"5",337
"60",60,"yellowCards+height+weight+club","60",0.407260976080415,0.33314148474989,1.44516094099173,1.39190942139241,1.50044975144923,0.368220693211288,2.39209618162578e-82,"4",338
"544",544,"club+victories","544",0.419946845429232,0.33314735536415,1.06115684741052,0.439994847100183,2.55924327802376,0.0593596784992382,0.894861764511012,"2",339
"673",673,"avrate+club+meanIAT+victories","673",0.420163348947444,0.333187896927173,1.12395733592524,0.890016804872158,1.41938903407742,0.116855793389216,0.3263889485518,"4",340
"189",189,"avrate+yellowCards+height+weight+club+meanIAT","189",0.407369749084207,0.333191389557435,1.07665461180887,0.862909495338674,1.343344996655,0.0738586520414204,0.513032027055356,"6",341
"61",61,"avrate+yellowCards+height+weight+club","61",0.40736413566392,0.333212810149816,1.07634813405753,0.862781516891518,1.34277946734781,0.0735739540734396,0.514398450884562,"5",342
"545",545,"avrate+club+victories","545",0.420111662244069,0.33330154081326,1.12122585886693,0.887917283369645,1.41583844592035,0.114422603605624,0.336415198915041,"3",343
"736",736,"club+age+meanIAT+victories","736",0.422004997372956,0.334945272297972,1.01099610171681,0.41806337129972,2.44487603520237,0.0109360841622699,0.980634979647521,"4",344
"608",608,"club+age+victories","608",0.421938320240473,0.335036253780857,1.01058148168048,0.417899651106297,2.44382814968118,0.0105258896235545,0.981360804550171,"3",345
"38",38,"position+yellowCards+club","38",0.407274943028947,0.335121338876887,1.61194558508807,1.3968478609916,1.86016576453816,0.477441887365846,6.4200023668391e-11,"3",346
"166",166,"position+yellowCards+club+meanIAT","166",0.407239964348048,0.335124903087963,1.61195434000609,1.39684669075735,1.86018752913798,0.47744731862502,6.42908560373931e-11,"4",347
"737",737,"avrate+club+age+meanIAT+victories","737",0.422299712180877,0.335208858850279,1.15896530599013,0.91708632632328,1.46463919691602,0.147527629474824,0.216737612925222,"5",348
"167",167,"avrate+position+yellowCards+club+meanIAT","167",0.407500383315,0.33530010380493,1.1368277543842,0.908864031726662,1.42196995152614,0.128241711985656,0.261399417710535,"5",349
"609",609,"avrate+club+age+victories","609",0.422231504214368,0.335300462173624,1.15650577860523,0.915207122726365,1.46142395828707,0.145403199309149,0.223283741299752,"4",350
"39",39,"avrate+position+yellowCards+club","39",0.407515046033277,0.335309010060534,1.13668335589892,0.908898294788712,1.42155514977391,0.128114685128543,0.261520904650949,"4",351
"116",116,"yellowCards+weight+club+age","116",0.410545126205917,0.335452823881654,1.42282313203419,1.36994931990708,1.47773763279717,0.352643019066686,2.01637730718285e-74,"4",352
"244",244,"yellowCards+weight+club+age+meanIAT","244",0.410507242397639,0.335455733108944,1.42284989025714,1.36997050229753,1.47777036571922,0.352661825319366,2.04007840606981e-74,"5",353
"245",245,"avrate+yellowCards+weight+club+age+meanIAT","245",0.410740378054014,0.335575576255899,1.1025525190892,0.883651161137613,1.375680937017,0.0976279635663787,0.387275076916667,"6",354
"117",117,"avrate+yellowCards+weight+club+age","117",0.410762640221596,0.335579453213081,1.10249918074135,0.883722101342546,1.37543741600302,0.0975795852468421,0.387234337989442,"5",355
"108",108,"yellowCards+height+club+age","108",0.410471672013193,0.335683316002303,1.42421807787188,1.37127170376028,1.47920877224758,0.353622945837304,9.09914090647388e-75,"4",356
"236",236,"yellowCards+height+club+age+meanIAT","236",0.410436998085169,0.335684947626317,1.42424392816055,1.37129222366086,1.47924033397266,0.353641096185537,9.19981008461627e-75,"5",357
"237",237,"avrate+yellowCards+height+club+age+meanIAT","237",0.410763100166327,0.335952881645387,1.14624012535358,0.919284912122374,1.42922657344308,0.136487129810823,0.225362297267889,"6",358
"109",109,"avrate+yellowCards+height+club+age","109",0.410776051226943,0.335961378614442,1.14609950429562,0.919293878007796,1.42886198327923,0.136364442006351,0.225500949508961,"5",359
"124",124,"yellowCards+height+weight+club+age","124",0.410503130059873,0.336113643101483,1.42475586567094,1.37180351107802,1.47975220967946,0.354000476707083,5.80580920356597e-75,"5",360
"252",252,"yellowCards+height+weight+club+age+meanIAT","252",0.410470938061804,0.336114470079361,1.42478068633679,1.37182273184625,1.47978303393929,0.354017897551067,5.88610827559932e-75,"6",361
"253",253,"avrate+yellowCards+height+weight+club+age+meanIAT","253",0.410759100282488,0.336309759609536,1.12786085278518,0.90343764862592,1.40803308914573,0.12032278800676,0.287823875557087,"7",362
"125",125,"avrate+yellowCards+height+weight+club+age","125",0.410771969070942,0.336317558284527,1.12772638118333,0.903449831683681,1.4076783748432,0.120203553778101,0.288013373098084,"6",363
"174",174,"position+yellowCards+height+club+meanIAT","174",0.407340746501833,0.336703923830708,1.50921124905609,1.29897697802042,1.75347110288943,0.411587162735216,7.54812563031767e-08,"5",364
"46",46,"position+yellowCards+height+club","46",0.40735932630445,0.33671022095781,1.50923752930355,1.29901181569749,1.7534851433474,0.411604575816826,7.52449310836032e-08,"4",365
"175",175,"avrate+position+yellowCards+height+club+meanIAT","175",0.407592199055199,0.336880467873951,1.133332547416,0.907105450429061,1.41597943483296,0.125162449497295,0.270571710004508,"6",366
"47",47,"avrate+position+yellowCards+height+club","47",0.407591412796309,0.336898306007735,1.1330304572547,0.907009530134618,1.41537434218169,0.124895863639282,0.27124716154178,"5",367
"182",182,"position+yellowCards+weight+club+meanIAT","182",0.407637774186189,0.336956113311114,1.5014465741031,1.29303705652327,1.74344718390935,0.406429026125286,9.78649462157622e-08,"5",368
"54",54,"position+yellowCards+weight+club","54",0.407656964275295,0.336961778703339,1.50146911906585,1.29306763096099,1.74345831689634,0.406444041507041,9.75932539619048e-08,"4",369
"680",680,"height+club+meanIAT+victories","680",0.419998174350879,0.337011358500733,1.02404360836671,1.01417947822953,1.03400367917855,0.0237591120061606,1.50156407503599e-06,"4",370
"183",183,"avrate+position+yellowCards+weight+club+meanIAT","183",0.40783215032907,0.337054741616957,1.10476629142703,0.883444045044111,1.38153464899125,0.0996338116292166,0.382395402894935,"6",371
"55",55,"avrate+position+yellowCards+weight+club","55",0.407835851732156,0.337069075723179,1.10452318236329,0.883390321685346,1.38101067040269,0.0994137326693483,0.383108493770391,"5",372
"190",190,"position+yellowCards+height+weight+club+meanIAT","190",0.407582797872831,0.337097905707865,1.49030330304278,1.28168885761262,1.73287293703813,0.39897965833114,2.15382281573723e-07,"6",373
"62",62,"position+yellowCards+height+weight+club","62",0.407599760979708,0.337104957618584,1.49033295608979,1.281726617057,1.73289084462274,0.398999555456747,2.14704313212839e-07,"5",374
"552",552,"height+club+victories","552",0.41994107112851,0.337124768144157,1.02400645835262,1.01414093036697,1.03396795785418,0.0237228335824053,1.56444704942555e-06,"3",375
"688",688,"weight+club+meanIAT+victories","688",0.420265555471923,0.337181242668173,1.0238159478015,1.01429740427596,1.03342381687443,0.0235367719873266,7.86128807466053e-07,"4",376
"681",681,"avrate+height+club+meanIAT+victories","681",0.420207534565382,0.337216008779496,1.1395783284638,0.904458843016486,1.43581853030837,0.130658306668758,0.267763711004241,"5",377
"191",191,"avrate+position+yellowCards+height+weight+club+meanIAT","191",0.407783059109158,0.337220230959844,1.1120674277804,0.888885058479906,1.39128670476811,0.106220830483238,0.352691531788573,"7",378
"63",63,"avrate+position+yellowCards+height+weight+club","63",0.407783503079653,0.337236629516878,1.11178434322408,0.888804376368019,1.3907047025232,0.105966241070816,0.353494587942772,"6",379
"689",689,"avrate+weight+club+meanIAT+victories","689",0.420412567931792,0.337265047123669,1.09592830842125,0.869484674461637,1.38134563204663,0.0916017743619611,0.437937643705725,"5",380
"560",560,"weight+club+victories","560",0.420200572034968,0.337285167161433,1.02378770697478,1.0142688310176,1.03339591723535,0.0235091877166456,8.11081305517316e-07,"3",381
"553",553,"avrate+height+club+victories","553",0.420152255822669,0.337329203791417,1.13656915098632,0.902122431054204,1.43194470119117,0.128014208025937,0.277447702709797,"4",382
"561",561,"avrate+weight+club+victories","561",0.420347132474649,0.337369220296977,1.09316218218801,0.867345807175444,1.37777060392744,0.0890745807924699,0.450555206036578,"4",383
"102",102,"position+yellowCards+club+age","102",0.410389087243943,0.337460008180838,1.56426131228279,1.35494669152104,1.80591123504483,0.447413707631598,1.03151827207641e-09,"4",384
"230",230,"position+yellowCards+club+age+meanIAT","230",0.410325809799746,0.337478996978113,1.56430397635602,1.35497553239193,1.80597130497515,0.447440981521893,1.03075887700398e-09,"5",385
"696",696,"height+weight+club+meanIAT+victories","696",0.420186740556711,0.337607120503813,1.01223082504214,0.996491954432019,1.02821827974466,0.0121566328434662,0.128400725744118,"5",386
"103",103,"avrate+position+yellowCards+club+age","103",0.410745742093339,0.33770983401381,1.16001962124796,0.927180098843406,1.45133132533675,0.148436919844149,0.19410116656858,"5",387
"568",568,"height+weight+club+victories","568",0.420124457971009,0.337714817760415,1.01218900636831,0.996449102358104,1.02817753780731,0.0121153186129025,0.129744991597542,"4",388
"231",231,"avrate+position+yellowCards+club+age+meanIAT","231",0.410708205673228,0.337715296062069,1.15993742927528,0.926960397086536,1.45146960329972,0.148366063383513,0.194644809597747,"6",389
"697",697,"avrate+height+weight+club+meanIAT+victories","697",0.420358747061424,0.337742707076134,1.11627844944719,0.885032273364268,1.40794591813416,0.110000339510613,0.353008464778701,"6",390
"569",569,"avrate+height+weight+club+victories","569",0.420297289327654,0.337850491875254,1.11330938544647,0.882734072673526,1.40411232113117,0.107337008011133,0.364655853339009,"5",391
"752",752,"weight+club+age+meanIAT+victories","752",0.421913851216912,0.338375497036733,1.02101764639446,1.01136263697881,1.03076482770119,0.0207998224753428,1.78122066008269e-05,"5",392
"624",624,"weight+club+age+victories","624",0.421839249479777,0.338462497366195,1.02097985350795,1.01132509025733,1.03072678737147,0.0207628068702629,1.84389656404785e-05,"4",393
"744",744,"height+club+age+meanIAT+victories","744",0.421833354588999,0.338536658641236,1.02227751471094,1.01237564028926,1.03227623768681,0.0220329957340303,9.13435853182068e-06,"5",394
"753",753,"avrate+weight+club+age+meanIAT+victories","753",0.422171048266829,0.338538208943585,1.12716953189818,0.893407361635982,1.42209613239926,0.119709651338311,0.312742507478996,"6",395
"625",625,"avrate+weight+club+age+victories","625",0.422094473089626,0.338624980665325,1.1246539631392,0.891468598897513,1.41883464921699,0.117475400020686,0.32173111643584,"5",396
"616",616,"height+club+age+victories","616",0.421762461792409,0.338629757790741,1.02223612064524,1.01233349390909,1.03223561468536,0.0219925029097308,9.5093567723967e-06,"4",397
"745",745,"avrate+height+club+age+meanIAT+victories","745",0.42216975586261,0.338855086749828,1.17028732072418,0.928133022442364,1.47562082151089,0.157249291930018,0.183703515094328,"6",398
"760",760,"height+weight+club+age+meanIAT+victories","760",0.421872944684821,0.338892477098412,1.01404268407046,0.998192182069134,1.03014487950138,0.0139449990270797,0.0827664437620945,"6",399
"617",617,"avrate+height+club+age+victories","617",0.422098193495282,0.338947444997984,1.16753976053854,0.926008834953502,1.47206920818075,0.15489876611681,0.190229482048633,"5",400
"632",632,"height+weight+club+age+victories","632",0.421799784695928,0.338982857860231,1.01400989624732,0.998158401180698,1.03011312480189,0.0139126647341133,0.0835111811328162,"5",401
"118",118,"position+yellowCards+weight+club+age","118",0.410586584836475,0.339020157961993,1.47313742281835,1.26823558357664,1.71114412386044,0.387394427642307,3.98424747513162e-07,"5",402
"246",246,"position+yellowCards+weight+club+age+meanIAT","246",0.410540475366005,0.339030044397355,1.47317223087183,1.26825454251258,1.71119940758292,0.387418055880726,3.98392477051869e-07,"6",403
"676",676,"yellowCards+club+meanIAT+victories","676",0.412257330994857,0.339064100260093,1.21484098235151,1.16010260858268,1.27216213590265,0.194613189504107,1.30382940719155e-16,"4",404
"110",110,"position+yellowCards+height+club+age","110",0.410463322816078,0.339080435251987,1.46526546133975,1.26044377658448,1.70337060016518,0.382036428333572,6.59692506852059e-07,"5",405
"238",238,"position+yellowCards+height+club+age+meanIAT","238",0.410418867549317,0.339089801068344,1.4652974849699,1.26045996182742,1.70342318239624,0.382058283267754,6.59737520898651e-07,"6",406
"761",761,"avrate+height+weight+club+age+meanIAT+victories","761",0.422176275827592,0.339137465355342,1.15271506205491,0.912967219151657,1.45542138470531,0.142120083300035,0.232245147035109,"7",407
"548",548,"yellowCards+club+victories","548",0.412203762601557,0.339173886914009,1.21509369768417,1.16035392858755,1.27241581880885,0.194821191254646,1.19491648595536e-16,"3",408
"247",247,"avrate+position+yellowCards+weight+club+age+meanIAT","247",0.410850484883166,0.33918354989808,1.13129920379544,0.904230231915356,1.41538940342354,0.123366710153912,0.28047367179474,"7",409
"119",119,"avrate+position+yellowCards+weight+club+age","119",0.410875746215505,0.339183747634198,1.13126668398196,0.904348085917034,1.41512359037043,0.123337964194591,0.280244133423299,"6",410
"633",633,"avrate+height+weight+club+age+victories","633",0.422102063071335,0.339227486097833,1.14999641481914,0.910869239005478,1.45190077506715,0.139758824821726,0.239973385701551,"6",411
"677",677,"avrate+yellowCards+club+meanIAT+victories","677",0.412418078610477,0.339275386395987,1.13488672058176,0.904026673233812,1.4247011804924,0.126532840297616,0.275515779438044,"5",412
"126",126,"position+yellowCards+height+weight+club+age","126",0.410544370088461,0.339287583966704,1.45491789629711,1.25072986311599,1.69244066795685,0.374949470369519,1.17591498724868e-06,"6",413
"254",254,"position+yellowCards+height+weight+club+age+meanIAT","254",0.410501976055016,0.339296198317756,1.45494770193497,1.25074380581537,1.69249114448811,0.374969956290163,1.17612038044097e-06,"7",414
"239",239,"avrate+position+yellowCards+height+club+age+meanIAT","239",0.410791631560921,0.339334849119207,1.15681855093417,0.925586018026953,1.4458182532166,0.145673608716819,0.200430505365546,"7",415
"111",111,"avrate+position+yellowCards+height+club+age","111",0.410811179896478,0.339338046399297,1.1567283683954,0.92566464886382,1.44547004132977,0.145595648301961,0.20034252567042,"6",416
"549",549,"avrate+yellowCards+club+victories","549",0.412363350423349,0.339387997161162,1.13260389851552,0.90229761228421,1.42169454231969,0.124519316785514,0.283018385078592,"4",417
"255",255,"avrate+position+yellowCards+height+weight+club+age+meanIAT","255",0.41083501550105,0.339492722808675,1.14387048655863,0.913883237898354,1.43173617346225,0.134417675498605,0.240527348780287,"8",418
"127",127,"avrate+position+yellowCards+height+weight+club+age","127",0.410854544140618,0.339495300132719,1.14378463117336,0.91396378183597,1.43139510395082,0.134342615770723,0.240448013064523,"7",419
"674",674,"position+club+meanIAT+victories","674",0.419914169102564,0.339968335745959,1.63225029714144,1.40483578956729,1.89647861501234,0.489959613128665,1.55022214704225e-10,"4",420
"546",546,"position+club+victories","546",0.419859025917894,0.340077524853759,1.632763976137,1.40524737893523,1.89711665129786,0.490274269639663,1.51822621567362e-10,"3",421
