"","rownumber","covariates.formula","covariates.rownumber","R2c","R2m","Avrate_OR","Avrate_LCI","Avrate_UCI","R2_first_covariate","Pval_first_covariate","Model Covariates"
"222",222,"position+yellowCards+height+weight+age+meanIAT","222",0.179024732265556,0.0445431796466935,1.50255075135626,1.28731281016256,1.75377634913473,0.407164164797703,2.44792928104339e-07,"6"
"223",223,"avrate+position+yellowCards+height+weight+age+meanIAT","223",0.179728657803164,0.0466739819866546,1.34747314032075,1.08596680222997,1.67195153678499,0.29823109063074,0.00674607307187832,"7"
"232",232,"height+club+age+meanIAT","232",0.40778059989801,0.286465578754287,1.01907789093091,1.00937013476929,1.02887901277321,0.0188981899168588,0.000108958540826414,"4"
"233",233,"avrate+height+club+age+meanIAT","233",0.429248871950658,0.312123735739345,1.10672015259535,0.879918409688973,1.39198075943611,0.101400823750847,0.386143868397992,"5"
"234",234,"position+height+club+age+meanIAT","234",0.429009511325067,0.316584651363562,1.46516197366874,1.25337781013545,1.7127314619148,0.381965798588696,1.62537991945447e-06,"5"
"235",235,"avrate+position+height+club+age+meanIAT","235",0.429303551701283,0.316687080095559,1.11258554161219,0.883018587700066,1.4018352553921,0.106686623439072,0.365556232349923,"6"
"236",236,"yellowCards+height+club+age+meanIAT","236",0.410436998085169,0.335684947626317,1.42424392816055,1.37129222366086,1.47924033397266,0.353641096185537,9.19981008461627e-75,"5"
"237",237,"avrate+yellowCards+height+club+age+meanIAT","237",0.410763100166327,0.335952881645387,1.14624012535358,0.919284912122374,1.42922657344308,0.136487129810823,0.225362297267889,"6"
"238",238,"position+yellowCards+height+club+age+meanIAT","238",0.410418867549317,0.339089801068344,1.4652974849699,1.26045996182742,1.70342318239624,0.382058283267754,6.59737520898651e-07,"6"
"239",239,"avrate+position+yellowCards+height+club+age+meanIAT","239",0.410791631560921,0.339334849119207,1.15681855093417,0.925586018026953,1.4458182532166,0.145673608716819,0.200430505365546,"7"
"248",248,"height+weight+club+age+meanIAT","248",0.428982953711522,0.312318614409148,1.01134549877985,0.995778717382723,1.02715563211735,0.011281621302409,0.154023048180019,"5"
"249",249,"avrate+height+weight+club+age+meanIAT","249",0.429225404412046,0.312408494300251,1.09121006876848,0.866564403611209,1.37409223044424,0.0872872353083295,0.457970837018449,"6"
"250",250,"position+height+weight+club+age+meanIAT","250",0.429052040155033,0.316817919273461,1.45245012718572,1.24164792727869,1.69904151218247,0.373251873309842,3.08326485506208e-06,"6"
